-EPASWMM Time Series Data
rain in [mm]
CO 2018 07 20 12 00 0
CO 2018 07 20 12 05 1.8
CO 2018 07 20 12 10 2.4
CO 2018 07 20 12 15 3.9
CO 2018 07 20 12 20 11.5
CO 2018 07 20 12 25 1.3
CO 2018 07 20 12 30 1.3
CO 2018 07 20 12 35 0.933333333333334
CO 2018 07 20 12 40 0.933333333333334
CO 2018 07 20 12 45 0.933333333333334
CO 2018 07 20 12 50 0.666666666666667
CO 2018 07 20 12 55 0.666666666666667
CO 2018 07 20 13 00 0.666666666666667
